no;subject_id;case_id;y;t;sd0;age;female
1716;858;2;12.80901094;1;5.471156869;67;0
1717;859;1;16.05851645;0;3.028672029;90;0
1718;859;2;14.05602161;1;3.028672029;90;0
1719;860;1;9.826071245;0;1.743625005;73;1
1720;860;2;14.33155653;1;1.743625005;73;1
1721;861;1;17.3908215;0;4.533190464;71;1
1722;861;2;18.27031306;1;4.533190464;71;1
1723;862;1;9.486754428;0;2.303164126;57;0
1724;862;2;9.842777271;1;2.303164126;57;0
1725;863;1;12.92210584;0;4.13507279;65;0
1726;863;2;20.24537932;1;4.13507279;65;0
1727;864;1;14.00476722;0;0.25133387;61;1
1728;864;2;19.11810421;1;0.25133387;61;1
1729;865;1;10.5246124;0;3.611142426;68;1
1730;865;2;8.558782321;1;3.611142426;68;1
1731;866;1;13.30460706;0;1.612113126;106;0
1732;866;2;12.56632246;1;1.612113126;106;0
1733;867;1;8.794076813;0;2.606631354;80;1
1734;867;2;5.352236292;1;2.606631354;80;1
1735;868;1;7.63871232;0;1.365387185;77;1
1736;868;2;11.283118;1;1.365387185;77;1
1737;869;1;19.34095872;0;0.950496979;88;1
1738;869;2;13.98553263;1;0.950496979;88;1
1739;870;1;7.743627165;0;2.548877504;63;0
1740;870;2;8.852137507;1;2.548877504;63;0
1741;871;1;11.56578694;0;0.5278244;55;0
1742;871;2;14.84490175;1;0.5278244;55;0
1743;872;1;8.982929436;0;0.662473634;68;0
1744;872;2;10.4681449;1;0.662473634;68;0
1745;873;1;25.72890117;0;4.154135442;67;1
1746;873;2;14.06583929;1;4.154135442;67;1
1747;874;1;17.98343271;0;2.575847776;79;0
1748;874;2;14.95868689;1;2.575847776;79;0
1749;875;1;9.600889967;0;4.179986001;49;1
1750;875;2;10.66314351;1;4.179986001;49;1
1751;876;1;10.8615133;0;1.043840427;75;1
1752;876;2;12.15714298;1;1.043840427;75;1
1753;877;1;16.20618676;0;3.319851479;70;0
1754;877;2;10.17847501;1;3.319851479;70;0
1755;878;1;15.65827769;0;1.015383026;54;0
1756;878;2;11.64576163;1;1.015383026;54;0
1757;879;1;19.34031834;0;5.880930885;83;1
1758;879;2;22.63054233;1;5.880930885;83;1
1759;880;1;18.64402198;0;3.826988867;74;0
1760;880;2;12.57416388;1;3.826988867;74;0
1761;881;1;14.0920657;0;2.01967845;83;0
1762;881;2;10.10344095;1;2.01967845;83;0
1763;882;1;12.45957885;0;4.076775398;83;0
1764;882;2;13.15909899;1;4.076775398;83;0
1765;883;1;11.35883553;0;2.286754471;60;0
1766;883;2;19.09305104;1;2.286754471;60;0
1767;884;1;15.46541927;0;2.325513404;70;1
1768;884;2;22.24469767;1;2.325513404;70;1
1769;885;1;16.13625624;0;2.750072147;67;0
1770;885;2;33.00333367;1;2.750072147;67;0
1771;886;1;19.07965164;0;3.156804139;106;0
1772;886;2;18.39028743;1;3.156804139;106;0
1773;887;1;18.66201347;0;4.071175603;67;1
1774;887;2;21.34230787;1;4.071175603;67;1
1775;888;1;14.81685801;0;2.343426958;80;0
1776;888;2;19.50929016;1;2.343426958;80;0
1777;889;1;17.58474061;0;4.439469316;90;0
1778;889;2;15.16663793;1;4.439469316;90;0
1779;890;1;14.24584822;0;4.71823592;75;1
1780;890;2;19.79585937;1;4.71823592;75;1
1781;891;1;8.509671868;0;0.232179802;70;1
1782;891;2;8.98599128;1;0.232179802;70;1
1783;892;1;13.29591994;0;2.443933473;72;1
1784;892;2;15.58485748;1;2.443933473;72;1
1785;893;1;10.14119298;0;2.3278164;45;1
1786;893;2;19.20474071;1;2.3278164;45;1
1787;894;1;8.712577917;0;1.211079264;89;0
1788;894;2;12.46237256;1;1.211079264;89;0
1789;895;1;9.85692569;0;0.797344574;39;1
1790;895;2;7.449601802;1;0.797344574;39;1
1791;896;1;24.52061146;0;4.010310377;45;1
1792;896;2;17.50949539;1;4.010310377;45;1
1793;897;1;8.213836449;0;2.391336151;76;0
1794;897;2;12.40641452;1;2.391336151;76;0
1795;898;1;11.95234418;0;3.208796866;56;1
1796;898;2;11.41387308;1;3.208796866;56;1
1797;899;1;13.7437046;0;1.304504184;70;1
1798;899;2;9.310994399;1;1.304504184;70;1
1799;900;1;10.36705203;0;0.593786198;77;0
1800;900;2;10.63539528;1;0.593786198;77;0
1801;901;1;17.95577007;0;2.884486715;72;0
1802;901;2;14.79374873;1;2.884486715;72;0
1803;902;1;15.08473932;0;1.563845525;84;0
1804;902;2;15.37438055;1;1.563845525;84;0
1805;903;1;22.08612731;0;1.254973945;69;0
1806;903;2;13.87518907;1;1.254973945;69;0
1807;904;1;16.53656152;0;1.989271658;75;0
1808;904;2;9.017054742;1;1.989271658;75;0
1809;905;1;17.20803971;0;3.76957585;94;1
1810;905;2;25.82051189;1;3.76957585;94;1
1811;906;1;21.49232325;0;3.56012328;83;0
1812;906;2;15.75806459;1;3.56012328;83;0
1813;907;1;26.13220657;0;3.203109236;45;0
1814;907;2;21.23884642;1;3.203109236;45;0
1815;908;1;10.87529022;0;2.935767484;43;1
1816;908;2;9.391456125;1;2.935767484;43;1
1817;909;1;27.28948137;0;4.005911713;96;1
1818;909;2;22.21921581;1;4.005911713;96;1
1819;910;1;10.95558263;0;2.790831236;78;1
1820;910;2;15.57177291;1;2.790831236;78;1
1821;911;1;17.32949027;0;1.975220638;80;1
1822;911;2;19.17140214;1;1.975220638;80;1
1823;912;1;13.94303782;0;0.477138082;81;0
1824;912;2;11.5951574;1;0.477138082;81;0
1825;913;1;14.77287798;0;2.461666249;61;1
1826;913;2;18.62712244;1;2.461666249;61;1
1827;914;1;9.296778597;0;2.869101947;88;1
1828;914;2;11.81312962;1;2.869101947;88;1
1829;915;1;12.94758308;0;0.818347036;87;1
1830;915;2;10.06396385;1;0.818347036;87;1
1831;916;1;8.435562887;0;1.044310524;67;1
1832;916;2;9.606722557;1;1.044310524;67;1
1833;917;1;14.74117859;0;2.615207761;56;1
1834;917;2;12.41848282;1;2.615207761;56;1
1835;918;1;16.35820422;0;1.905972197;100;0
1836;918;2;14.36123832;1;1.905972197;100;0
1837;919;1;13.80539921;0;3.713612621;77;1
1838;919;2;12.18904552;1;3.713612621;77;1
1839;920;1;10.6250083;0;4.686341235;58;1
1840;920;2;9.410191167;1;4.686341235;58;1
1841;921;1;11.53711105;0;1.444588431;56;0
1842;921;2;17.54984406;1;1.444588431;56;0
1843;922;1;13.28698215;0;5.209164809;75;1
1844;922;2;15.17388994;1;5.209164809;75;1
1845;923;1;15.34544423;0;3.174110965;98;1
1846;923;2;18.11447854;1;3.174110965;98;1
1847;924;1;7.51736989;0;1.507309435;82;1
1848;924;2;13.75670724;1;1.507309435;82;1
1849;925;1;14.90908654;0;2.21100994;70;1
1850;925;2;8.882450857;1;2.21100994;70;1
1851;926;1;4.191175287;0;1.010224961;89;1
1852;926;2;10.83556051;1;1.010224961;89;1
1853;927;1;10.94022342;0;2.766129375;102;1
1854;927;2;9.964396714;1;2.766129375;102;1
1855;928;1;12.0749361;0;1.988478001;90;0
1856;928;2;18.33869773;1;1.988478001;90;0
1857;929;1;11.47956577;0;0.771505675;56;1
1858;929;2;7.484611783;1;0.771505675;56;1
1859;930;1;10.12849945;0;0.593989309;69;0
1860;930;2;20.79531108;1;0.593989309;69;0
1861;931;1;9.411974784;0;3.64670693;53;0
1862;931;2;14.70980202;1;3.64670693;53;0
1863;932;1;22.46904384;0;2.717767702;70;0
1864;932;2;15.31990462;1;2.717767702;70;0
1865;933;1;10.57386358;0;1.246673702;92;1
1866;933;2;6.843620912;1;1.246673702;92;1
1867;934;1;12.32677175;0;0.425822881;57;0
1868;934;2;13.19782737;1;0.425822881;57;0
1869;935;1;12.18724491;0;3.472461536;63;1
1870;935;2;9.668706087;1;3.472461536;63;1
1871;936;1;28.50280031;0;4.627981182;69;1
1872;936;2;24.3882673;1;4.627981182;69;1
1873;937;1;18.74903848;0;4.178287728;89;1
1874;937;2;16.55172041;1;4.178287728;89;1
1875;938;1;25.44506899;0;1.643771994;76;1
1876;938;2;21.93259102;1;1.643771994;76;1
1877;939;1;30.60510728;0;4.602729945;64;1
1878;939;2;26.16600811;1;4.602729945;64;1
1879;940;1;10.4529011;0;1.380732647;88;1
1880;940;2;13.89255194;1;1.380732647;88;1
1881;941;1;21.78528695;0;3.18509528;86;0
1882;941;2;24.15881724;1;3.18509528;86;0
1883;942;1;8.788969349;0;1.96753709;82;0
1884;942;2;11.18309171;1;1.96753709;82;0
1885;943;1;9.146439925;0;2.520185055;70;0
1886;943;2;18.53456463;1;2.520185055;70;0
1887;944;1;19.54655409;0;5.026210031;78;1
1888;944;2;16.19672611;1;5.026210031;78;1
1889;945;1;14.3727687;0;1.025232946;84;0
1890;945;2;8.381244822;1;1.025232946;84;0
1891;946;1;19.4000812;0;4.65407579;80;0
1892;946;2;17.13130647;1;4.65407579;80;0
1893;947;1;7.590209324;0;1.741519964;74;0
1894;947;2;9.537399372;1;1.741519964;74;0
1895;948;1;12.10961123;0;3.143893603;61;0
1896;948;2;18.78026091;1;3.143893603;61;0
1897;949;1;17.4897993;0;2.330880443;65;1
1898;949;2;13.02223021;1;2.330880443;65;1
1899;950;1;17.33214752;0;8.028577509;49;1
1900;950;2;19.52632785;1;8.028577509;49;1
1901;951;1;8.641697328;0;0.268907563;53;1
1902;951;2;12.27585046;1;0.268907563;53;1
1903;952;1;13.39505242;0;0.78885929;68;0
1904;952;2;10.67004356;1;0.78885929;68;0
1905;953;1;9.755642942;0;1.408982954;68;0
1906;953;2;6.44111435;1;1.408982954;68;0
1907;954;1;15.74826952;0;3.025269106;78;0
1908;954;2;24.29929296;1;3.025269106;78;0
1909;955;1;11.99600195;0;0.904797365;87;1
1910;955;2;12.38101462;1;0.904797365;87;1
1911;956;1;20.64458693;0;3.690516847;80;1
1912;956;2;14.02766855;1;3.690516847;80;1
1913;957;1;12.33098168;0;0.709663986;22;1
1914;957;2;13.17965278;1;0.709663986;22;1
1915;958;1;19.12334321;0;2.993350834;82;0
1916;958;2;13.404614;1;2.993350834;82;0
1917;959;1;10.69364158;0;2.554337498;78;0
1918;959;2;14.09737675;1;2.554337498;78;0
1919;960;1;21.95065238;0;4.764535794;75;1
1920;960;2;27.29704168;1;4.764535794;75;1
1921;961;1;22.24477499;0;0.568121827;77;1
1922;961;2;12.4989437;1;0.568121827;77;1
1923;962;1;9.243687217;0;2.483039878;70;1
1924;962;2;11.08725568;1;2.483039878;70;1
1925;963;1;7.753035448;0;0.93536516;67;1
1926;963;2;16.20885372;1;0.93536516;67;1
1927;964;1;9.345064755;0;0.283438611;52;1
1928;964;2;20.84618482;1;0.283438611;52;1
1929;965;1;15.76628342;0;0.618411789;75;0
1930;965;2;16.38121799;1;0.618411789;75;0
1931;966;1;18.79615568;0;5.099488372;47;1
1932;966;2;18.10097241;1;5.099488372;47;1
1933;967;1;21.9152925;0;3.806885011;89;1
1934;967;2;21.50477208;1;3.806885011;89;1
1935;968;1;17.47573553;0;3.775737823;61;1
1936;968;2;24.20022886;1;3.775737823;61;1
1937;969;1;11.96033894;0;2.565880643;50;1
1938;969;2;13.80832476;1;2.565880643;50;1
1939;970;1;12.38032606;0;2.055989101;73;1
1940;970;2;13.73950369;1;2.055989101;73;1
1941;971;1;18.50500693;0;2.378176606;78;0
1942;971;2;14.54616423;1;2.378176606;78;0
1943;972;1;15.9837106;0;4.869767255;78;0
1944;972;2;9.488756556;1;4.869767255;78;0
1945;973;1;29.3892695;0;4.265800098;49;0
1946;973;2;25.33014395;1;4.265800098;49;0
1947;974;1;20.22800886;0;3.621467653;87;1
1948;974;2;17.0992055;1;3.621467653;87;1
1949;975;1;10.27209852;0;1.954623266;50;1
1950;975;2;10.28046549;1;1.954623266;50;1
1951;976;1;6.561616444;0;0.700112596;63;0
1952;976;2;6.299401782;1;0.700112596;63;0
1953;977;1;6.671737948;0;0.910243213;59;0
1954;977;2;13.11040696;1;0.910243213;59;0
1955;978;1;10.54824302;0;2.449318301;49;1
1956;978;2;11.33818112;1;2.449318301;49;1
1957;979;1;12.25773049;0;1.90355896;77;1
1958;979;2;17.69346261;1;1.90355896;77;1
1959;980;1;14.99788175;0;2.120153719;68;0
1960;980;2;14.03317435;1;2.120153719;68;0
1961;981;1;13.54981273;0;1.135919641;66;0
1962;981;2;6.537911855;1;1.135919641;66;0
1963;982;1;12.69800461;0;4.043348946;80;1
1964;982;2;16.81664927;1;4.043348946;80;1
1965;983;1;26.61400362;0;3.483917331;77;1
1966;983;2;19.31401165;1;3.483917331;77;1
1967;984;1;16.80171848;0;2.337997672;57;0
1968;984;2;11.79355761;1;2.337997672;57;0
1969;985;1;9.464588767;0;1.059156587;69;1
1970;985;2;13.10611504;1;1.059156587;69;1
1971;986;1;11.8135898;0;3.874885781;71;0
1972;986;2;13.25766076;1;3.874885781;71;0
1973;987;1;11.93396588;0;1.109855247;84;0
1974;987;2;13.12593875;1;1.109855247;84;0
1975;988;1;11.5097889;0;3.4013497;65;1
1976;988;2;11.19472054;1;3.4013497;65;1
1977;989;1;16.13903001;0;1.12383974;54;1
1978;989;2;11.70195934;1;1.12383974;54;1
1979;990;1;9.627848863;0;1.030763376;55;0
1980;990;2;14.22826329;1;1.030763376;55;0
1981;991;1;11.48892359;0;1.997293977;78;0
1982;991;2;17.43623586;1;1.997293977;78;0
1983;992;1;11.56613654;0;2.18867826;50;0
1984;992;2;4.644664405;1;2.18867826;50;0
1985;993;1;10.84121272;0;2.378130588;63;1
1986;993;2;5.117717828;1;2.378130588;63;1
1987;994;1;17.12029183;0;2.141243523;42;1
1988;994;2;14.35370614;1;2.141243523;42;1
1989;995;1;15.8943085;0;5.564339864;97;1
1990;995;2;14.38485743;1;5.564339864;97;1
1991;996;1;8.337177225;0;1.329029444;66;0
1992;996;2;11.42726612;1;1.329029444;66;0
1993;997;1;13.27068917;0;1.27810679;84;1
1994;997;2;13.61157668;1;1.27810679;84;1
1995;998;1;23.11866418;0;5.352514607;56;0
1996;998;2;14.10128335;1;5.352514607;56;0
1997;999;1;17.44287941;0;4.426352902;68;1
1998;999;2;20.77521052;1;4.426352902;68;1
1999;1000;1;11.94379032;0;0.5606723;105;1
2000;1000;2;23.67099197;1;0.5606723;105;1
2001;1001;1;28.50241757;0;4.552830615;49;1
2002;1001;2;14.41164556;1;4.552830615;49;1
2003;1002;1;15.06274759;0;4.295382969;46;0
2004;1002;2;20.27297416;1;4.295382969;46;0
2005;1003;1;12.04694468;0;0.383851822;57;0
2006;1003;2;11.50890872;1;0.383851822;57;0
2007;1004;1;17.81259649;0;2.093823045;56;0
2008;1004;2;17.0014871;1;2.093823045;56;0
2009;1005;1;12.88223195;0;1.958340742;57;0
2010;1005;2;13.85677227;1;1.958340742;57;0
2011;1006;1;29.33625113;0;4.277297201;54;1
2012;1006;2;26.52492933;1;4.277297201;54;1
2013;1007;1;17.16345236;0;1.231449324;75;0
2014;1007;2;13.94148232;1;1.231449324;75;0
2015;1008;1;14.34479888;0;1.458850125;69;0
2016;1008;2;11.85727289;1;1.458850125;69;0
2017;1009;1;8.787768996;0;0.795455515;43;0
2018;1009;2;8.934832903;1;0.795455515;43;0
2019;1010;1;10.41030655;0;1.423709024;70;1
2020;1010;2;18.356114;1;1.423709024;70;1
2021;1011;1;14.58796911;0;0.901564889;72;0
2022;1011;2;18.85041058;1;0.901564889;72;0
2023;1012;1;10.23459935;0;0.530936675;72;0
2024;1012;2;10.53377657;1;0.530936675;72;0
2025;1013;1;15.08306645;0;2.219157299;64;1
2026;1013;2;4.417794705;1;2.219157299;64;1
2027;1014;1;10.79082695;0;0.601785959;77;1
2028;1014;2;7.069902701;1;0.601785959;77;1
2029;1015;1;11.59329652;0;1.967399111;67;1
2030;1015;2;10.85350788;1;1.967399111;67;1
2031;1016;1;15.98051814;0;2.060436571;87;1
2032;1016;2;11.94937478;1;2.060436571;87;1
2033;1017;1;5.946088032;0;2.548566676;87;1
2034;1017;2;14.1433122;1;2.548566676;87;1
2035;1018;1;9.722985036;0;3.342192996;48;0
2036;1018;2;20.30251578;1;3.342192996;48;0
2037;1019;1;13.44910624;0;3.526338613;80;1
2038;1019;2;13.34163229;1;3.526338613;80;1
2039;1020;1;12.18008934;0;2.945380744;65;1
2040;1020;2;13.99754456;1;2.945380744;65;1
2041;1021;1;11.37130714;0;1.47551667;59;1
2042;1021;2;9.329146169;1;1.47551667;59;1
2043;1022;1;8.518258947;0;0.321503269;51;1
2044;1022;2;13.6346822;1;0.321503269;51;1
2045;1023;1;35.5167803;0;5.963728672;38;0
2046;1023;2;12.88184628;1;5.963728672;38;0
2047;1024;1;14.55584087;0;3.848419204;50;0
2048;1024;2;13.52775709;1;3.848419204;50;0
2049;1025;1;9.771281782;0;0.782860272;71;1
2050;1025;2;4.217267381;1;0.782860272;71;1
2051;1026;1;14.0456747;0;1.407363817;55;0
2052;1026;2;27.95231398;1;1.407363817;55;0
2053;1027;1;19.45004934;0;1.16492043;66;0
2054;1027;2;17.2920467;1;1.16492043;66;0
2055;1028;1;36.73594856;0;7.304986008;60;1
2056;1028;2;17.38510501;1;7.304986008;60;1
2057;1029;1;6.167196276;0;3.26878857;46;0
2058;1029;2;6.398312848;1;3.26878857;46;0
2059;1030;1;11.2300029;0;1.550039346;73;1
2060;1030;2;14.69417901;1;1.550039346;73;1
2061;1031;1;21.25724099;0;2.447855809;80;1
2062;1031;2;12.31371371;1;2.447855809;80;1
2063;1032;1;7.556252434;0;1.671273943;60;0
2064;1032;2;12.87061328;1;1.671273943;60;0
2065;1033;1;8.498096915;0;1.726855118;58;1
2066;1033;2;12.25638003;1;1.726855118;58;1
2067;1034;1;16.43802226;0;1.215583446;72;0
2068;1034;2;14.55891715;1;1.215583446;72;0
2069;1035;1;23.31189818;0;6.418645935;58;1
2070;1035;2;17.22317444;1;6.418645935;58;1
2071;1036;1;4.192299116;0;1.665298101;69;0
2072;1036;2;12.46424939;1;1.665298101;69;0
2073;1037;1;11.20399678;0;2.045198396;81;0
2074;1037;2;13.98612657;1;2.045198396;81;0
2075;1038;1;16.11441695;0;1.034233914;77;0
2076;1038;2;19.59451807;1;1.034233914;77;0
2077;1039;1;17.20586395;0;2.136628182;72;1
2078;1039;2;18.78674235;1;2.136628182;72;1
2079;1040;1;19.35523118;0;0.170513523;58;0
2080;1040;2;14.387045;1;0.170513523;58;0
2081;1041;1;12.53697671;0;6.558792188;83;1
2082;1041;2;20.6758728;1;6.558792188;83;1
2083;1042;1;7.160751487;0;0.82097114;74;1
2084;1042;2;8.789230758;1;0.82097114;74;1
2085;1043;1;12.90936546;0;1.597749951;71;0
2086;1043;2;18.68376015;1;1.597749951;71;0
2087;1044;1;14.82709981;0;5.70754583;88;1
2088;1044;2;14.73342874;1;5.70754583;88;1
2089;1045;1;8.085826865;0;4.266569694;75;0
2090;1045;2;17.68641071;1;4.266569694;75;0
2091;1046;1;15.25310176;0;1.46910414;66;1
2092;1046;2;9.459288296;1;1.46910414;66;1
2093;1047;1;20.33109974;0;2.839999293;71;0
2094;1047;2;15.39159361;1;2.839999293;71;0
2095;1048;1;16.09134305;0;3.354008959;53;1
2096;1048;2;16.19055558;1;3.354008959;53;1
2097;1049;1;16.85998161;0;1.692832097;75;1
2098;1049;2;9.234940692;1;1.692832097;75;1
2099;1050;1;14.43943966;0;1.276521177;74;0
2100;1050;2;14.77111321;1;1.276521177;74;0
2101;1051;1;25.15908478;0;4.372169438;73;0
2102;1051;2;21.51055126;1;4.372169438;73;0
2103;1052;1;13.25270416;0;1.008656826;62;1
2104;1052;2;12.70498362;1;1.008656826;62;1
2105;1053;1;8.828829338;0;1.803632082;57;0
2106;1053;2;15.3311031;1;1.803632082;57;0
2107;1054;1;10.59304874;0;2.359781674;58;1
2108;1054;2;9.86391771;1;2.359781674;58;1
2109;1055;1;19.84006667;0;1.935105343;50;0
2110;1055;2;10.53761322;1;1.935105343;50;0
2111;1056;1;13.73250558;0;1.580689735;79;1
2112;1056;2;13.20232421;1;1.580689735;79;1
2113;1057;1;17.66187722;0;3.238420178;79;1
2114;1057;2;14.69936371;1;3.238420178;79;1
2115;1058;1;9.772820474;0;4.916315964;72;0
2116;1058;2;8.819899957;1;4.916315964;72;0
2117;1059;1;13.56610252;0;2.906837846;73;0
2118;1059;2;9.851725203;1;2.906837846;73;0
2119;1060;1;22.59369853;0;4.003071233;74;0
2120;1060;2;24.32791239;1;4.003071233;74;0
2121;1061;1;19.234812;0;5.389536075;95;0
2122;1061;2;26.90722717;1;5.389536075;95;0
2123;1062;1;9.434606204;0;1.646729485;58;0
2124;1062;2;13.10000908;1;1.646729485;58;0
2125;1063;1;13.1212554;0;3.372602761;82;1
2126;1063;2;23.53172464;1;3.372602761;82;1
2127;1064;1;10.34299344;0;5.146897399;94;0
2128;1064;2;17.7624596;1;5.146897399;94;0
2129;1065;1;20.43330299;0;3.735220301;64;0
2130;1065;2;19.22517364;1;3.735220301;64;0
2131;1066;1;11.8505617;0;1.557023388;70;1
2132;1066;2;13.82679307;1;1.557023388;70;1
2133;1067;1;17.44645122;0;6.042709414;79;0
2134;1067;2;22.17123323;1;6.042709414;79;0
2135;1068;1;9.552594907;0;0.936854059;64;1
2136;1068;2;11.29131239;1;0.936854059;64;1
2137;1069;1;13.73198325;0;0.779912862;65;1
2138;1069;2;12.9932554;1;0.779912862;65;1
2139;1070;1;13.58940459;0;0.480172103;70;1
2140;1070;2;16.95911486;1;0.480172103;70;1
2141;1071;1;12.40831988;0;1.74119885;54;0
2142;1071;2;12.37682067;1;1.74119885;54;0
2143;1072;1;10.85705565;0;5.232474665;67;1
2144;1072;2;13.61775671;1;5.232474665;67;1
2145;1073;1;18.81606555;0;2.665386494;69;1
2146;1073;2;16.6577484;1;2.665386494;69;1
2147;1074;1;13.3938898;0;1.481186138;79;1
2148;1074;2;7.919752245;1;1.481186138;79;1
2149;1075;1;9.629620308;0;3.089285998;64;0
2150;1075;2;14.95325424;1;3.089285998;64;0
2151;1076;1;21.8652552;0;4.042194027;54;1
2152;1076;2;21.28124516;1;4.042194027;54;1
2153;1077;1;15.4749158;0;4.28215916;70;1
2154;1077;2;15.19378315;1;4.28215916;70;1
2155;1078;1;13.19142716;0;2.741263986;71;1
2156;1078;2;11.51126427;1;2.741263986;71;1
2157;1079;1;10.06835112;0;1.263674302;89;1
2158;1079;2;19.64018518;1;1.263674302;89;1
2159;1080;1;15.75896794;0;1.76044743;56;0
2160;1080;2;7.029726987;1;1.76044743;56;0
2161;1081;1;13.97869097;0;2.188245134;63;0
2162;1081;2;16.57613406;1;2.188245134;63;0
2163;1082;1;10.1257658;0;1.504207934;90;0
2164;1082;2;17.0904156;1;1.504207934;90;0
2165;1083;1;22.98929237;0;3.384207373;51;1
2166;1083;2;24.62331401;1;3.384207373;51;1
2167;1084;1;10.44110008;0;2.032504038;72;1
2168;1084;2;9.346252966;1;2.032504038;72;1
2169;1085;1;5.612960185;0;0.987758953;54;0
2170;1085;2;9.092417162;1;0.987758953;54;0
2171;1086;1;11.30556817;0;2.420901337;56;1
2172;1086;2;12.1926856;1;2.420901337;56;1
2173;1087;1;9.593605069;0;1.443886349;77;0
2174;1087;2;10.85452619;1;1.443886349;77;0
2175;1088;1;21.05041011;0;3.155354646;65;0
2176;1088;2;10.38693881;1;3.155354646;65;0
2177;1089;1;10.05241625;0;2.155352675;73;1
2178;1089;2;17.9575801;1;2.155352675;73;1
2179;1090;1;8.797711255;0;0.287955912;54;0
2180;1090;2;5.988093576;1;0.287955912;54;0
2181;1091;1;5.419515011;0;0.279167453;44;0
2182;1091;2;16.62045726;1;0.279167453;44;0
2183;1092;1;21.79898282;0;1.602821331;70;0
2184;1092;2;15.29923664;1;1.602821331;70;0
2185;1093;1;13.34164106;0;0.450985873;40;1
2186;1093;2;24.70519725;1;0.450985873;40;1
2187;1094;1;14.52388174;0;1.606055356;64;1
2188;1094;2;16.7583393;1;1.606055356;64;1
2189;1095;1;19.361175;0;2.129549619;78;1
2190;1095;2;21.28183127;1;2.129549619;78;1
2191;1096;1;15.15727235;0;2.583512949;79;0
2192;1096;2;13.78087754;1;2.583512949;79;0
2193;1097;1;19.16371594;0;4.459079315;66;1
2194;1097;2;26.01533306;1;4.459079315;66;1
2195;1098;1;14.0053294;0;2.688284302;81;0
2196;1098;2;24.50515646;1;2.688284302;81;0
2197;1099;1;21.47798314;0;3.400715455;71;0
2198;1099;2;17.6789133;1;3.400715455;71;0
2199;1100;1;10.66150951;0;1.574392562;66;0
2200;1100;2;8.167893477;1;1.574392562;66;0
2201;1101;1;18.49300464;0;2.136925514;68;0
2202;1101;2;13.5246797;1;2.136925514;68;0
2203;1102;1;15.33967684;0;0.609210551;68;1
2204;1102;2;16.26508213;1;0.609210551;68;1
2205;1103;1;7.121341126;0;1.013317816;68;0
2206;1103;2;4.863882679;1;1.013317816;68;0
2207;1104;1;5.299391034;0;2.51779652;52;1
2208;1104;2;9.253114728;1;2.51779652;52;1
2209;1105;1;11.44524615;0;1.065574568;37;0
2210;1105;2;15.65576324;1;1.065574568;37;0
2211;1106;1;16.9502762;0;1.782067656;69;1
2212;1106;2;10.80495067;1;1.782067656;69;1
2213;1107;1;11.57056103;0;1.509657452;86;1
2214;1107;2;6.108106363;1;1.509657452;86;1
2215;1108;1;4.166917565;0;2.109520674;72;1
2216;1108;2;4.110725044;1;2.109520674;72;1
2217;1109;1;6.577676045;0;3.395570969;42;1
2218;1109;2;14.86897205;1;3.395570969;42;1
2219;1110;1;14.72475312;0;2.001165688;69;0
2220;1110;2;10.42309621;1;2.001165688;69;0
2221;1111;1;7.751868937;0;2.914540436;40;1
2222;1111;2;9.129607265;1;2.914540436;40;1
2223;1112;1;5.980988254;0;1.549712341;87;1
2224;1112;2;11.21577598;1;1.549712341;87;1
2225;1113;1;8.714447714;0;1.691291374;81;1
2226;1113;2;13.19160069;1;1.691291374;81;1
2227;1114;1;17.46609366;0;2.42731504;75;0
2228;1114;2;17.46210544;1;2.42731504;75;0
2229;1115;1;24.30274923;0;3.441094802;75;0
2230;1115;2;12.55505369;1;3.441094802;75;0
2231;1116;1;12.13674005;0;1.653165744;74;1
2232;1116;2;9.872530782;1;1.653165744;74;1
2233;1117;1;13.16380622;0;2.660905666;70;0
2234;1117;2;15.21511742;1;2.660905666;70;0
2235;1118;1;17.38119579;0;5.319108831;76;0
2236;1118;2;14.8242468;1;5.319108831;76;0
2237;1119;1;28.33347417;0;5.686644754;75;0
2238;1119;2;16.39925877;1;5.686644754;75;0
2239;1120;1;13.13852539;0;2.446030928;94;0
2240;1120;2;14.73276062;1;2.446030928;94;0
2241;1121;1;12.45078146;0;1.663687717;55;0
2242;1121;2;11.60177455;1;1.663687717;55;0
2243;1122;1;14.1612367;0;0.68783433;90;0
2244;1122;2;14.47939179;1;0.68783433;90;0
2245;1123;1;8.93552722;0;1.509801598;54;0
2246;1123;2;13.31955396;1;1.509801598;54;0
2247;1124;1;13.17235393;0;2.91509986;64;0
2248;1124;2;12.64399885;1;2.91509986;64;0
2249;1125;1;10.86873006;0;1.456805217;80;1
2250;1125;2;9.438456529;1;1.456805217;80;1
2251;1126;1;14.84598145;0;3.46215788;62;0
2252;1126;2;10.47709649;1;3.46215788;62;0
2253;1127;1;6.406128381;0;0.351063354;34;1
2254;1127;2;5.579615991;1;0.351063354;34;1
2255;1128;1;20.72105349;0;1.665166442;69;1
2256;1128;2;25.60044068;1;1.665166442;69;1
2257;1129;1;9.71095556;0;1.108467458;86;0
2258;1129;2;21.95377515;1;1.108467458;86;0
2259;1130;1;20.15791562;0;2.944452811;80;1
2260;1130;2;16.00814634;1;2.944452811;80;1
2261;1131;1;6.096978601;0;0.767801095;77;1
2262;1131;2;12.41080631;1;0.767801095;77;1
2263;1132;1;21.8848556;0;2.958254469;51;1
